SMILES,LogS,Mol,MW
Cc1ccc2c(c1)c1nc3ccccc3nc1n2CC(N)=O,-6.258765947598829,<rdkit.Chem.rdchem.Mol object at 0x00000285F143EB90>,290.3260000000001
CCN(c1ccc(C(C)C)cc1)S(=O)(=O)c1ccccc1,-5.669140866218305,<rdkit.Chem.rdchem.Mol object at 0x00000285F143EC00>,303.42699999999996
Cc1ccc(-c2nc(CN3C(=O)C(=O)N(C4CCCC4)C3=O)cs2)cc1,-6.152577620804294,<rdkit.Chem.rdchem.Mol object at 0x00000285F143EC70>,369.4460000000001
CCCCOc1ccc(-c2cc3c(=O)[nH]ccn3n2)cc1,-6.151264098437111,<rdkit.Chem.rdchem.Mol object at 0x00000285F143ECE0>,283.331
c1ccc(CNc2nn3nnnc3c3ccccc23)cc1,-6.4413856003575996,<rdkit.Chem.rdchem.Mol object at 0x00000285F143ED50>,276.303
COC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)n(C)c(=O)n3C)cc1,-4.3813766115375055,<rdkit.Chem.rdchem.Mol object at 0x00000285F143EDC0>,375.40600000000006
CS(=O)(=O)N1CCc2c(cccc2NC(=O)c2ccc(F)cc2)C1,-5.973875175793992,<rdkit.Chem.rdchem.Mol object at 0x00000285F143EE30>,348.3990000000001
Cc1cc(NC(=O)N2Cc3cc4c(cc3C3(CCCC3)C2)OCCO4)no1,-6.090400324585255,<rdkit.Chem.rdchem.Mol object at 0x00000285F143EEA0>,369.4210000000002
COC(=O)[C@@H]1C[C@H](O)CN1CC#Cc1ccc(Cl)cc1,-3.965550755279793,<rdkit.Chem.rdchem.Mol object at 0x00000285F143EF10>,293.75
Cc1ccsc1C(=O)Nc1nc2ccccc2s1,-5.9759386252638445,<rdkit.Chem.rdchem.Mol object at 0x00000285F143EF80>,274.37
CCC(=O)Nc1cccc(C(=O)N2CCN(C)Cc3ccccc32)c1,-6.2271446863806705,<rdkit.Chem.rdchem.Mol object at 0x00000285F143EFF0>,337.423
C1CCN(c2nc(NC3CC3)nc(N3CCCCC3)n2)CC1,-5.688227436358057,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F060>,302.42600000000004
Cc1ccc(-c2ccc(NC(=O)c3ncoc3-c3ccccc3)cc2)o1,-5.968823586604068,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F0D0>,344.37
CCOc1ccc(C(=O)Cn2c(=O)n(-c3ccc(F)cc3)c3nc(C)nc(C(N)=O)c32)cc1,-6.061609047455917,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F140>,449.4420000000002
CSCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1,-5.971527835027946,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F1B0>,346.5210000000001
Cc1cccc(CNc2cccc3c2CCN(S(C)(=O)=O)C3)c1,-5.9750416549437215,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F220>,330.4530000000001
Cc1ccc(C(=O)COC(=O)c2cc(O)nc3ccccc23)cc1,-5.6681048861276375,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F290>,321.33200000000005
COc1cccc(NC(=O)c2c([O-])n(-c3cccc(OC)c3)n[n+]2C)c1,-6.270698445395792,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F300>,354.36600000000004
CC(C)NC(=O)c1cn(-c2ccccc2)nc1-c1ccccc1,-6.14241933190427,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F370>,305.38100000000003
O=C(Cn1cccc(C(=O)Nc2cccc(-n3cccn3)c2)c1=O)NC1CCCCC1,-5.719626448882958,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F3E0>,419.48500000000024
Oc1ccc(-c2noc(C3CC3)n2)cc1,-3.6160563763567604,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F450>,202.213
c1ccc(OCc2nc3cc4ccccc4cc3[nH]2)cc1,-5.975864223583126,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F4C0>,274.32300000000004
CCCCOc1ccccc1-c1cc(C(=O)NCCc2cccs2)[nH]n1,-5.999400964999889,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F530>,369.49
O=C(Nc1ccc2c3c(cccc13)CC2)c1ccc(-n2cncn2)cc1,-6.276699184345036,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F5A0>,340.38599999999997
COc1cc(OC)cc(-n2c(S)nnc2COc2cccc3ccccc23)c1,-6.147751386791574,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F610>,393.4680000000001
Cc1ccc(CC(=O)NCc2cccc(C(=O)Nc3ccccc3)c2)cc1,-5.974634083273994,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F680>,358.44100000000003
O=c1c(=O)n(-c2ccc(F)c(F)c2)ccn1Cc1ccccc1Cl,-5.974295057887996,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F6F0>,348.736
Cc1ccc(Cn2ccn(-c3ccc(F)c(F)c3)c(=O)c2=O)cc1,-5.972226649531591,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F760>,328.3180000000001
COc1cccc(-c2nnn(Cc3cc(F)cc4cccnc34)n2)c1,-6.379359914165868,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F7D0>,335.342
CCC(C)(C)c1ccc(Oc2ccc(NC(=O)CSc3cccc[n+]3[O-])cc2)cc1,-5.972665592041455,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F840>,422.55000000000007
CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,-6.210791891311182,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F8B0>,487.43100000000027
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1,-6.4445459758149175,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F920>,556.6420000000004
O=C(Nc1nc(-c2cccnc2)cs1)C1CCCCC1,-6.136249335038339,<rdkit.Chem.rdchem.Mol object at 0x00000285F143F990>,287.3880000000001
COc1cccc(-n2c(S)nnc2COc2cccc3ccccc23)c1,-6.145461765710196,<rdkit.Chem.rdchem.Mol object at 0x00000285F143FA00>,363.44200000000006
N#Cc1cc2c(nc1SCc1cccnc1)CCCCCC2,-6.148150964423297,<rdkit.Chem.rdchem.Mol object at 0x00000285F143FA70>,309.43800000000016
N#Cc1c(N)nc(SCC(N)=O)c(C#N)c1-c1ccc(OCC2CC2)cc1,-5.863145490440838,<rdkit.Chem.rdchem.Mol object at 0x00000285F143FAE0>,379.44500000000016
Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,-5.82126436794801,<rdkit.Chem.rdchem.Mol object at 0x00000285F143FB50>,503.59100000000024
CN(C)S(=O)(=O)N1CCC(c2ccc3c(NCc4ccccc4F)n[nH]c3n2)CC1,-6.459919955802597,<rdkit.Chem.rdchem.Mol object at 0x00000285F143FBC0>,432.52500000000015
Cc1cc(F)ccc1S(=O)(=O)N1CCCc2cnc(N3CCOCC3)nc21,-6.10242927911093,<rdkit.Chem.rdchem.Mol object at 0x00000285F143FC30>,392.4560000000002
CCC(Oc1ccccc1)C(=O)Nc1nc2ccccc2[nH]1,-4.396606861513725,<rdkit.Chem.rdchem.Mol object at 0x00000285F143FCA0>,295.342
CS(=O)(=O)Cc1cc(-c2ccccc2)on1,-3.879162141684307,<rdkit.Chem.rdchem.Mol object at 0x00000285F143FD10>,237.28000000000003
Cc1ccc(C)c(CN2C(=O)C(=O)N(CC(C)C)C2=O)c1,-5.216877388313681,<rdkit.Chem.rdchem.Mol object at 0x00000285F143FD80>,288.34700000000004
COCc1cccc(NC(=O)c2cn(C)c3ccccc23)c1,-4.899496031850665,<rdkit.Chem.rdchem.Mol object at 0x00000285F143FDF0>,294.354
O=C(Nc1nc2ccccc2[nH]1)c1ccc(-c2ccccc2)cc1,-5.79707355453981,<rdkit.Chem.rdchem.Mol object at 0x00000285F143FE60>,313.36
N#Cc1c(N2CCCC2)oc2nc3ccccc3nc12,-5.944956189432899,<rdkit.Chem.rdchem.Mol object at 0x00000285F143FED0>,264.288
NCCC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,-3.188304305781578,<rdkit.Chem.rdchem.Mol object at 0x00000285F143FF40>,220.232
NCC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,-3.2962231277238443,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440040>,206.20499999999998
Cc1nnc(NC(C2CC2)C2CC2)c(C#N)c1C,-4.507028667604065,<rdkit.Chem.rdchem.Mol object at 0x00000285F14400B0>,242.32599999999994
Cc1ccnc(NC(=O)C2CCN(CCc3cccs3)CC2)c1,-3.7013743897394447,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440120>,329.46900000000005
c1cncc(-c2ccnn2CN2CCOCC2)c1,-4.148870818539465,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440190>,244.29799999999992
Brc1cnc2ccccc2c1,-5.352042686427493,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440200>,208.05800000000002
COc1cc(/C=C/c2nccc(C#N)n2)ccc1F,-4.892421400640675,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440270>,255.252
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,-5.244517109142117,<rdkit.Chem.rdchem.Mol object at 0x00000285F14402E0>,645.3190000000002
Cc1cnc(CS(=O)(=O)C2CCCC2)cn1,-3.822095801289902,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440350>,240.32799999999995
Cc1cccc2c(=O)n(CCC(=O)Nc3cc(C4CC4)n[nH]3)cnc12,-4.611143148644345,<rdkit.Chem.rdchem.Mol object at 0x00000285F14403C0>,337.38300000000004
CCn1c(=O)c2cc(OC)c(OC)cc2n(Cc2ccc(Cl)cc2)c1=O,-5.971767400004064,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440430>,374.824
CNC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1cccc(CN(C)C)c1)c1ccccc1,-4.70617743953517,<rdkit.Chem.rdchem.Mol object at 0x00000285F14404A0>,426.52000000000015
CCc1cc(NC(=O)Cc2c(C)nc3nc(SC)nn3c2C)[nH]n1,-4.338881652104309,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440510>,345.4320000000001
N#Cc1ncn(Cc2ncc(-c3ccccc3)s2)c1C#N,-3.8165268602080937,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440580>,291.33900000000006
CC(C)c1cc(NC(=O)Cn2nc(-c3ccccc3)ccc2=O)[nH]n1,-4.714542206644345,<rdkit.Chem.rdchem.Mol object at 0x00000285F14405F0>,337.38300000000004
O=C(Nc1nc2ccccc2[nH]1)C1CCCO1,-3.8138627784605164,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440660>,231.25499999999997
Cc1ccc(N/N=C2\C(=O)N(C)N=C2Nc2ccccc2Cl)cc1,-5.8348045955971894,<rdkit.Chem.rdchem.Mol object at 0x00000285F14406D0>,341.802
O=c1[nH]c2cc3ccccc3c(=O)n2c2sc3c(c12)CCCC3,-4.327681014140496,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440740>,322.3890000000001
Cn1ccnc1COc1ccc(CO)cc1,-3.580205647580695,<rdkit.Chem.rdchem.Mol object at 0x00000285F14407B0>,218.256
CCn1c(=O)c2c(nc3n2CCN3c2cc(C)cc(C)c2)n(C)c1=O,-5.831740554384952,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440820>,339.39900000000006
C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,-3.721532262645226,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440890>,324.4240000000001
CN(c1ccccc1)S(=O)(=O)c1csc(C(=O)Nc2ccc(C(=O)O)cc2)c1,-3.7149867867651607,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440900>,416.4800000000001
Cc1noc2ncc(-c3nnc(CC(C)(C)C)o3)cc12,-3.859064780446902,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440970>,272.308
CCOc1ncccc1C(=O)Nc1sccc1C#N,-5.383588202145205,<rdkit.Chem.rdchem.Mol object at 0x00000285F14409E0>,273.317
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,-5.642631252805267,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440A50>,307.41800000000006
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,-5.747814752969008,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440AC0>,503.56700000000023
CNc1cc(CC2CCNCC2)ncn1,-3.8284793056040245,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440B30>,206.293
CCCCCCCCc1ccc2c(c1)CC[C@@H](C(N)(CO)CO)C2,-5.614631654470049,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440BA0>,333.51600000000013
CCOc1ccccc1N/C=C1\C(=O)Oc2ccccc2C1=O,-5.67086546953349,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440C10>,309.321
CCN(CC)CCCNc1c2c(nc3ccccc13)CCC2,-4.067720345986625,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440C80>,297.44600000000014
O=C(NCC(F)(F)F)c1ccncc1,-3.8228131365841116,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440CF0>,204.15100000000004
O=C(Cc1cccc2ccccc12)NCc1ccc(N2CCCC2=O)cc1,-4.404582983273994,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440D60>,358.44100000000014
O=C(O)c1ccc(COc2ccc(/C=C3\SC(=O)N(Cc4ccc(F)cc4)C3=O)cc2)cc1,-5.670401425433972,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440DD0>,463.48600000000016
CCOC(=O)c1ccc(S(=O)(=O)N2CCc3cc(C(=O)OC)ccc32)cc1,-5.671350197431107,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440E40>,389.4290000000001
O=C(CC1CCCC1)NCc1ccncc1,-3.5757755247091394,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440EB0>,218.30000000000004
Cc1ccc(NC(=O)c2nn(-c3ccccc3)nc2C)cc1,-6.003493215776542,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440F20>,292.34200000000004
CCOC(=O)N1CCC(C(=O)Nc2cccc(C)c2)CC1,-3.712587185839385,<rdkit.Chem.rdchem.Mol object at 0x00000285F1440F90>,290.3630000000001
C=CCN(c1ccc(C(=O)OC)cc1)S(=O)(=O)c1ccccc1,-5.170095312596653,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441000>,331.39300000000003
COC(=O)c1ccc2c(c1)CCN2S(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1,-5.668808201384425,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441070>,419.80800000000005
O=C(Nc1nc2ccccc2[nH]1)C1CC(=O)N(c2cccc(C(F)(F)F)c2)C1,-5.67540833918222,<rdkit.Chem.rdchem.Mol object at 0x00000285F14410E0>,388.34900000000005
Cc1ccc(S(=O)(=O)NC(=O)c2c(C)cc3n2CCn2c(C)ccc2-3)cc1,-4.06390679706516,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441150>,383.4730000000002
O=C(O)Cc1nc2ccccc2[nH]1,-4.2437782181693064,<rdkit.Chem.rdchem.Mol object at 0x00000285F14411C0>,176.175
Fc1ccc2oc(Cn3nnc(-c4ccsc4)n3)nc2c1,-3.9984259930004282,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441230>,301.30600000000004
CC(=O)c1c(C)n(S(=O)(=O)c2ccc(C)cc2)c2ccc(NS(=O)(=O)c3ccc(C)cc3)cc12,-5.971739590488568,<rdkit.Chem.rdchem.Mol object at 0x00000285F14412A0>,496.6100000000002
NCCOc1cccc(C(F)(F)F)n1,-3.9767598904186876,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441310>,206.16699999999994
N#Cc1c(N)nc(-c2ccccc2)nc1C(F)(F)F,-6.143195650062879,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441380>,264.21
O=C(O)c1c(O)c(Cc2ccc(Cl)cc2)nc2c3c(ccc12)CCCC3,-5.668022417531454,<rdkit.Chem.rdchem.Mol object at 0x00000285F14413F0>,367.8320000000003
N#Cc1cnn(-c2ccc(F)cc2)c1N,-3.840976448146238,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441460>,202.19199999999998
N#Cc1ccsc1NC(=O)c1ccccn1,-4.588748384332687,<rdkit.Chem.rdchem.Mol object at 0x00000285F14414D0>,229.264
CN(Cc1sccc1Br)c1nccnc1C#N,-4.560809322503718,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441540>,309.192
Cc1ccc(NC(=O)c2cc(-c3ccccn3)nc3ccccc23)nc1,-6.276699184345036,<rdkit.Chem.rdchem.Mol object at 0x00000285F14415B0>,340.3860000000001
O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,-5.922206277766978,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441620>,334.40000000000003
Cc1ccc(/C(N)=N/OC(=O)c2ccc3c(c2)OCCO3)cc1,-5.97609280864742,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441690>,312.3250000000001
Cc1[nH]ncc1-c1nn2c(Cc3ccccc3Cl)nnc2s1,-4.898394470293522,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441700>,330.80400000000003
Nc1nc2c(N)ncnc2[nH]1,-3.9260908722734924,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441770>,150.145
COc1ccc(C2=N/C(=C/c3cc4ccccc4n3C(C)=O)C(=O)O2)cc1,-5.187531567626695,<rdkit.Chem.rdchem.Mol object at 0x00000285F14417E0>,360.36900000000014
c1ccc2nc(N3CCC(c4nc5ccccc5[nH]4)CC3)cnc2c1,-5.137521581823025,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441850>,329.40700000000015
COc1cc(CC(=O)Nc2ccccc2F)ccc1C,-4.022011608082495,<rdkit.Chem.rdchem.Mol object at 0x00000285F14418C0>,273.3070000000001
COc1ccccc1-c1csc(-n2ncc(C#N)c2N)n1,-6.359314366866379,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441930>,297.343
Cc1cc(OCc2cc(C#N)ccc2F)ccc1N,-4.003368355319823,<rdkit.Chem.rdchem.Mol object at 0x00000285F14419A0>,256.28000000000003
Cc1ncc(CN(C)c2nnc(C)c(C)c2C#N)s1,-3.980832669354325,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441A10>,273.36499999999995
CCN(c1ccccc1)S(=O)(=O)c1ccc(C(F)(F)F)cc1,-5.371520401190982,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441A80>,329.34299999999996
O=C(CNC(=O)c1ccc(Cl)cc1)Nc1nc(-c2ccc3ccccc3c2)cs1,-6.0231587986830135,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441AF0>,421.9090000000001
CC1(C)CN(C(=O)c2cscn2)CCS1(=O)=O,-3.8372501466012037,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441B60>,274.367
CNc1ccc(/C=C/C=C/c2nc3ccc(O)cc3s2)cn1,-6.148089206281391,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441BD0>,309.394
COc1cccc(-c2nnn(-c3ncnc4sc5c(c34)CCC5)n2)c1,-6.129599425383623,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441C40>,350.4070000000002
NC(=O)Cn1c2ccccc2c2nc3ccccc3nc21,-6.265288054091438,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441CB0>,276.299
Cc1cc(C)cc(NC(=O)COC(=O)c2nn(C)c(=O)c3ccccc23)c1,-5.575983734820544,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441D20>,365.38900000000007
N#Cc1ccccc1OCn1nnc2ccccc2c1=O,-5.631554591711973,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441D90>,278.271
Clc1cccc(Nc2ncnc3[nH]ncc23)c1Cl,-4.937466731890345,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441E00>,280.118
N=C1/C(=C\c2ccco2)C(=O)N=C2Sc3ccccc3N12,-5.6069744114964255,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441E70>,295.32300000000004
CN(C)S(=O)(=O)N(C1CCCC1)C1CC1,-3.8527900086717133,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441EE0>,232.34899999999993
O=C(Nc1ccc(F)cc1)[C@H](O)c1ccccc1,-3.757157036490221,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441F50>,245.25300000000001
CCn1nccc1-c1n[nH]c(=O)n1Cc1ccccc1,-3.999529366652693,<rdkit.Chem.rdchem.Mol object at 0x00000285F1441FC0>,269.308
COc1ccc(NS(=O)(=O)c2ccc3c(c2)n(C)c(=O)n3C)cc1,-5.229070952570122,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442030>,347.3960000000001
CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(OS(=O)(=O)C(F)(F)F)c3n2)COC1,-6.091194603699191,<rdkit.Chem.rdchem.Mol object at 0x00000285F14420A0>,493.46300000000025
COc1cccc2c1Oc1nc(-c3ccccc3)[nH]c(=S)c1C2,-5.964312171140496,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442110>,322.3890000000001
Cc1cccc2cc(C(N)=S)/c(=N/Nc3ccccc3)oc12,-5.809270650281391,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442180>,309.39400000000006
Cc1cccc2c1Oc1nc(-c3ccccc3)[nH]c(=S)c1C2,-5.967760646627371,<rdkit.Chem.rdchem.Mol object at 0x00000285F14421F0>,306.3900000000001
COc1cccc(/C=C2/N=C(c3ccccc3)NC2=O)c1OC,-5.97051170257169,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442260>,308.3370000000001
COCC(=O)N1CCN2C(=O)NC[C@H]2C1,-3.7445313398706963,<rdkit.Chem.rdchem.Mol object at 0x00000285F14422D0>,213.237
CC(C)Oc1ccc(C(=O)Nc2cccc(-c3nc4cnccc4o3)c2)cc1,-5.839794510361969,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442340>,373.4120000000001
CCc1cc2c(N3CCN(Cc4nccn4C)CC3)ncnc2s1,-3.710173800010688,<rdkit.Chem.rdchem.Mol object at 0x00000285F14423B0>,342.47200000000004
Cc1sc2ncnc(N3CCC(C(=O)Nc4ccccn4)CC3)c2c1C,-5.2980596160607645,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442420>,367.4780000000001
CC(=O)N[C@H]1/C(=N\OC(=O)Nc2ccccc2)O[C@H](CO)[C@H](O)[C@@H]1O,-3.72601366355321,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442490>,353.3310000000001
CNC(=O)c1cc(-c2ccccc2)no1,-3.73807710935676,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442500>,202.213
CCc1cccc(NC(=O)COC(=O)c2cnc(C)cn2)c1,-3.7271873846792674,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442570>,299.33
CC(C)(C)OC(=O)N1CC=C(CCC(=O)NO)C1,-3.765398033125231,<rdkit.Chem.rdchem.Mol object at 0x00000285F14425E0>,256.30199999999996
CN(C)c1nc(-c2cccc(-c3ccccc3)c2)n[nH]1,-5.513664722951902,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442650>,264.332
CCn1nnc2cc(C(=O)Nc3cccc(C#N)c3)ccc21,-5.464361356500804,<rdkit.Chem.rdchem.Mol object at 0x00000285F14426C0>,291.314
O=C(Nc1ccn(-c2ncccc2Cl)n1)c1csnn1,-4.032075132551536,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442730>,306.738
O=C(Nc1cc(C2CC2)n[nH]1)C1CCN(C(=O)COc2ccccc2)CC1,-3.9382809764014404,<rdkit.Chem.rdchem.Mol object at 0x00000285F14427A0>,368.4370000000001
COc1ccc(OC)c(N/C=C2\C(=O)Oc3ccccc3C2=O)c1,-5.6672127236281105,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442810>,325.32000000000005
N#Cc1nncn1CC(=O)Nc1ccc2ccccc2c1,-4.085757251099647,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442880>,277.28700000000003
Cc1nc2ccc(C(=O)NCCCN3Cc4ccccc4C3)cc2[nH]1,-3.804716280472679,<rdkit.Chem.rdchem.Mol object at 0x00000285F14428F0>,334.423
CC(Sc1nc2c(cnn2-c2ccccc2)c(=O)[nH]1)C(N)=O,-5.166365392649098,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442960>,315.35800000000006
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,-6.2715938096689365,<rdkit.Chem.rdchem.Mol object at 0x00000285F14429D0>,560.6800000000004
COc1ccc(Oc2cc(C)c(-c3csc(NC(=O)c4ccncc4)n3)c(C)c2)cc1,-6.143636215809654,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442A40>,431.51700000000017
Cc1nn(-c2ccccc2)c(C)c1CN,-3.997789636858988,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442AB0>,201.27299999999994
O=C1NC(c2ccccc2)=N/C1=C/c1ccc2c(c1)OCO2,-5.974458206565662,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442B20>,292.29400000000004
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,-3.68892226255725,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442B90>,267.245
N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CNC1,-3.932864220138091,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442C00>,279.307
CN(C)C(=O)Cc1nc(-c2cc3cc(Cl)ccc3o2)cs1,-5.124218670395807,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442C70>,320.80100000000004
Clc1ccc2oc(/C=C/c3csnn3)nc2c1,-6.142371350877766,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442CE0>,263.709
COc1cccc(C2NC(=O)NC(C)=C2C(=O)OCc2ccc3c(c2)OCO3)c1,-4.342377763215282,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442D50>,396.39900000000017
Cn1cc(-c2nc(C(F)(F)F)c[nH]2)cn1,-3.730777454316777,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442DC0>,216.16600000000003
O=C(CCc1cccs1)Nc1ccc(N2CCCC2)cn1,-5.407282854300212,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442E30>,301.4150000000001
C#CCNC(=O)CN1C(=O)c2ccccc2C1=O,-3.794397157723038,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442EA0>,242.234
CC(C)(C)OC(=O)N1CCNC(=O)C1,-3.7663790138389723,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442F10>,200.23799999999997
CCc1nc(COc2ccccc2Br)no1,-4.110741596356907,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442F80>,283.125
O=C(c1cc(-c2ccccc2)[nH]n1)N1CCc2ccccc21,-5.537126189150048,<rdkit.Chem.rdchem.Mol object at 0x00000285F1442FF0>,289.338
COc1ccc(-c2onc(C)c2-c2cnn(-c3ccccc3)c2)c(O)c1,-6.142857300565617,<rdkit.Chem.rdchem.Mol object at 0x00000285F1443060>,347.374
CCn1cnnc1C1CCCN(c2ncnc3sc(-c4ccccc4)cc23)C1,-4.050684023244969,<rdkit.Chem.rdchem.Mol object at 0x00000285F14430D0>,390.51600000000013
