SMILES,LogS,MW
CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,-6.99,391.294
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,-1.604,381.3700000000001
FC(F)(F)c1ccccc1,-2.511,146.111
CNC,1.558,45.085
O=[N+]([O-])c1cc(C(F)(F)F)ccc1O,-2.503,207.107
O=C(O)C(Cl)(Cl)Cl,0.519,163.387
CCC(=O)c1ccc(O)cc1,-2.639,150.177
CCCCCCCCCCCCN1CCCC1=O,-4.67,253.42999999999992
CCCCCCCCCCCCN1CC(C(=O)O)CC1=O,-3.2230000000000003,297.439
CN1CC(C(=O)O)CC1=O,-0.954,143.142
COC(=O)C1CC(=O)N(C)C1,0.804,157.16899999999998
CCCCCCN1CC(C(=O)OC)CC1=O,-1.246,227.30399999999997
CCc1ccccn1,0.501,107.15599999999998
Cc1cccc(C)n1,0.447,107.156
O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,-2.813,260.253
CNc1cccc2c1C(=O)c1ccccc1C2=O,-6.3,237.25799999999998
Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,-5.859,238.246
COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O,-5.746,268.272
CCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,-6.2929999999999975,314.345
Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc([N+](=O)[O-])cc1Cl,-6.57,378.81600000000014
O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2)ccc1Nc1ccccc1,-6.269,369.4020000000001
N#CCCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,-6.13,373.80000000000007
Oc1ccc2cc(O)ccc2c1,-2.205,160.172
Cc1occc(=O)c1O,-1.063,126.11099999999998
O=C1C(O)=C(O)OC1C(O)CO,0.2769999999999999,176.12399999999997
CN1[C@@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1C1OC12,-0.504,303.358
C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,-4.402,290.447
C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,-4.122,288.43100000000004
NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,-1.3430000000000002,220.22799999999998
O=CC(O)CO,-0.489,90.078
O=C(O)CCCCC1SCC2NC(=O)NC21,-3.0460000000000003,244.31600000000003
CCOS(C)(=O)=O,0.402,124.16099999999999
O=C(O)CC(S)C(=O)O,0.522,150.155
CCC(=O)c1ccc(N)cc1,-2.627,149.193
C=CCl,-1.36,62.498999999999995
C=CF,-0.276,46.044
FC(F)(F)C(F)(F)Cl,-3.411,154.46500000000003
FC(F)(F)C(F)(F)C(F)(F)F,-4.518,188.017
O=C(O)C1(O)CC(O)C(O)C(O)C1,0.179,192.167
CC(C)CBr,-2.432,137.01999999999998
CCC(C)C,-3.1630000000000003,72.151
CC(C)[N+](=O)[O-],-0.615,89.094
Nc1ccc(S(=O)(=O)c2ccc(NCCO)cc2)cc1,-2.597,292.36
CC1(O)CCC(C(C)(C)O)CC1,-1.634,172.26799999999997
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,-4.353,270.37199999999996
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,-4.948,266.34
O=C(O)c1cccc([N+](=O)[O-])c1O,-2.149,183.11899999999997
Nc1ccc2ccccc2c1N=Nc1ccccc1,-5.916,247.30100000000002
CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,-1.44,275.34800000000007
OC1C(O)C(O)C(O)C(O)C1O,-0.1,180.156
O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1,-2.669,247.54999999999998
O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O,-1.259,254.14999999999998
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,-3.853,285.343
ClCC(Br)CBr,-2.374,236.33399999999997
OC(CCl)CCl,-0.115,128.986
ClC(Cl)(Cl)c1ccccc1,-3.567,195.47600000000003
O=C(O)CC(CC(=O)O)C(=O)O,0.275,176.124
c1ccc(COCc2ccccc2)cc1,-3.695,198.26500000000001
O=C(O)/C=C/c1cnc[nH]1,-1.964,138.126
CCCOC(=O)CCC,-1.905,130.18699999999998
CCCC(C)C,-3.74,86.178
CC(C)CC(O)CC(C)C,-2.1590000000000003,144.25799999999995
C=CCNC(N)=S,-0.294,116.189
C=COC=C,-1.261,70.09100000000001
NCCNCCNCCN,0.835,146.238
NCCNCCNCCNCCN,0.723,189.307
CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,-1.927,228.33499999999998
FC1(F)C(F)(F)C(F)(F)C1(F)F,-3.638,200.02799999999996
COC1=CC=C2[C@H]3Cc4ccc(OC)c5c4[C@@]2(CCN3C)[C@H]1O5,-2.661,311.381
COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-3.107,198.134
FC(Br)C(F)(F)F,-1.901,180.92599999999996
CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C,-3.537,344.31900000000013
O=[N+]([O-])C(CO)(CO)CO,0.821,151.118
COc1ccc(C(=O)Cc2c(CCN(C)C)cc3c(c2OC)OCO3)c(C(=O)O)c1OC,-2.535,445.4680000000003
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.652,316.48500000000007
Fc1ccccc1F,-2.0,114.094
C=COCC(F)(F)F,-1.4780000000000002,126.07700000000001
CC1OC(O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)C(O)C(O)C1O,-3.955,530.6580000000004
O=c1cccc2n1C[C@@H]1CNC[C@@H]2C1,0.363,190.24599999999998
C/C(=C\C(=O)O)C(=O)O,-0.6940000000000001,130.099
O=S(=O)(O)CS(=O)(=O)O,0.754,176.171
CC(C)(C)Cl,-1.507,92.569
CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-4.512,325.19100000000003
CC(C)CCl,-2.0,92.56899999999999
O=C(c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O,-1.72,262.217
CC(=O)C1C(=O)C=C(C)OC1=O,-1.226,168.14799999999997
COc1ccn(C)c(=O)c1C#N,-1.784,164.164
OC[C@@H](O)[C@@H](O)C(O)[C@H](O)[C@@H](O)CO,-0.517,212.198
CC(=O)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,-1.1740000000000002,298.291
CC(C)(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-3.74,312.42
CCc1cccnc1,0.5379999999999999,107.15599999999998
CN1C2CCC1CC(OC(=O)c1ccccc1)C2,-2.369,245.322
CCOC(=O)NCC(C)C,-0.768,145.20199999999997
CCCCCOC(=O)CCC,-2.467,158.24099999999996
CC(=O)NCC(=O)O,-0.649,117.10399999999998
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1C(=O)C[C@@H]2C,-0.265,388.36900000000014
O=C(O)c1cccc(C(=O)O)c1C(=O)O,-0.8370000000000001,210.14099999999996
CCCOC(=O)Cn1cc(I)c(=O)c(I)c1,-3.504,447.01000000000005
Brc1ccc(I)cc1,-4.452,282.90599999999995
CC1=CCC(=O)O1,-0.293,98.101
CC(C)C(C)(C)O,-0.411,102.17699999999998
CC(C)(C)C(C)(C)O,-0.723,116.20399999999998
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,-5.284,384.51600000000025
CC(C)(C(=O)O)C(=O)O,-0.1669999999999999,132.11499999999998
CC(C)(CC(=O)O)C(=O)O,-0.32,146.142
CCCC(C)(O)CC,-1.001,116.20399999999998
COc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],-3.085,243.13099999999997
O=c1cc[nH]c2ccccc12,-1.481,145.16099999999997
O=C(NC(=O)c1ccccc1)c1ccccc1,-2.273,225.247
Ic1ccccc1I,-4.217,329.906
CC[NH+](C)CC,0.713,88.17399999999999
CCCCC(O)CCCC,-2.49,144.25799999999998
CCCC(C)Cl,-2.63,106.596
Ic1cccc(I)c1,-4.518,329.906
CCCCCCCC(C)O,-2.744,144.258
O=C(O)c1ccnc(C(=O)O)c1C(=O)O,-1.245,211.129
Clc1ccccc1Br,-3.2030000000000003,191.45499999999998
O=C(O)CC(Br)C(=O)O,-0.215,196.98399999999998
O=[N+]([O-])c1ccc(Nc2ccccc2)c([N+](=O)[O-])c1,-3.834,259.221
CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,-2.427,294.33599999999996
CC(C)c1ccc2ccccc2c1,-5.297999999999999,170.25499999999997
CC12CCC3C(CCC4CC5SC5CC43C)C1CCC2O,-5.407,306.51500000000004
C#CCCCC#C,-1.747,92.14099999999999
CC(C)CCCCCCO,-2.487,144.258
O=C(O)C1(O)c2ccccc2-c2ccc(Cl)cc21,-4.1610000000000005,260.676
C=C(C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)[C@H]3O[C@H]3[C@]3(CO3)[C@]1(C)[C@@H]2O,-1.19,294.303
CC(=O)Nc1ccc(N/N=C2\C=C(C)C=CC2=O)cc1,-5.358,269.304
C#CCCCCCCC,-4.093999999999999,124.227
C=C(C)C1(O)[C@H]2OC(=O)[C@@H]1[C@]1(O)[C@H]3O[C@H]3[C@]3(CO3)[C@]1(C)[C@@H]2O,-1.42,310.302
CCCCCC(O)CCC,-2.591,144.25799999999998
C/C(Cl)=C\C(=O)O,-0.605,120.53499999999998
CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-4.8580000000000005,331.4120000000001
C[C@H](C(=O)[O-])[C@@H](C)C(=O)[O-],-0.688,144.12599999999998
COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,-4.779,300.314
CCCC(CC)(CC)CO,-2.419,144.258
CN1CC[C@]23c4c5ccc(OCc6ccccc6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,-2.9730000000000003,375.4680000000001
OCC(O)[C@H]1OC2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,-1.843,309.52900000000005
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,-4.933,428.12000000000006
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,-4.1930000000000005,311.85300000000007
CCCCc1c(C)[nH]c(NCC)nc1=O,-3.02,209.29299999999998
CCNc1nc(NC(C)CC)nc(OC)n1,-2.575,225.29599999999996
CC(Cl)=CCl,-1.614,110.971
O=C(O)c1cccc(Cl)c1C(=O)O,-0.976,200.57699999999997
CNC(=O)N(C)c1nnc(C(C)(C)C)s1,-1.997,228.321
CCOP(=S)(NC(C)CC)Oc1cc(C)ccc1[N+](=O)[O-],-4.814,332.3620000000001
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,-4.552,356.41800000000006
COC(=O)[C@@H]1C2C=CC(C2)[C@@H]1C(=O)OC,-1.202,210.22899999999996
CCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)C,-5.693,266.42499999999995
CC(C)OC(=O)[C@H](C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,-4.561,363.81600000000003
CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-6.625,421.7340000000001
Nc1nc(N)nc(NC2CC2)n1,-1.179,166.188
CCOC(=O)C(C)Oc1cccc(Oc2nc3ccc(Cl)cc3s2)c1,-5.674,377.8490000000001
C1CCCC1,-2.64,70.135
CCC(C)(C)C,-3.55,86.17799999999998
C1CCCCC1,-3.1,84.162
CC=CCC,-2.54,70.135
CC=CCCCC,-3.82,98.18900000000001
C#CCCCC,-2.36,82.146
Cc1ccc(C)c(C)c1,-3.31,120.195
CCc1ccc(CC)cc1,-3.75,134.22199999999998
Cc1ccc(C(C)C)cc1,-3.77,134.222
c1ccc(Cc2ccccc2)cc1,-4.17,168.239
c1ccc2c(c1)Cc1ccccc1-2,-4.91,166.22299999999998
Cc1cccc2c(C)cccc12,-4.74,156.228
Cc1cc2ccccc2cc1C,-4.72,156.22799999999998
c1cc2c3c(cccc3c1)CC2,-4.63,154.21199999999993
Cc1c2ccccc2cc2ccccc12,-5.89,192.261
ClCCl,-0.63,84.93299999999999
ClC(Cl)Br,-1.54,163.829
ClC(Br)Br,-1.9,208.28
BrCCBr,-1.68,187.862
CCCI,-2.29,169.993
CCCCCl,-2.03,92.56899999999999
CC(Cl)C(C)(C)Cl,-2.69,141.041
ClC=CCl,-1.3,96.94400000000002
IC=CI,-3.22,279.846
ClC=C(Cl)Cl,-1.96,131.389
ClC(Cl)=CC(Cl)=C(Cl)Cl,-4.23,226.31699999999998
Clc1cccc(-c2ccccc2)c1,-4.88,188.657
Clc1cccc(Cl)c1-c1ccccc1,-5.21,223.102
Clc1cc(Cl)c(-c2ccccc2)cc1Cl,-6.27,257.547
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,-8.56,360.88200000000006
Clc1cc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c(Cl)c1,-8.71,360.88200000000006
CC(C)CO,0.04,74.12299999999999
CCCC(C)CO,-1.11,102.17699999999999
CCC(C)(C)CO,-1.04,102.17699999999998
CCC(CC)CO,-1.17,102.17699999999999
CCC(C)C(C)(C)O,-0.89,116.20399999999998
CCC(O)(CC)CC,-0.85,116.204
CCC=O,0.58,58.08
CCCCC=O,-0.85,86.13399999999999
CCCCCC=O,-1.3,100.16099999999999
CC=CC=O,0.32,70.09100000000001
CCC(C)=O,0.52,72.10699999999999
CCCC(C)=O,-0.19,86.13399999999999
CCCCC(C)=O,-0.8,100.16099999999999
C=CC(=O)CCC,-0.83,98.145
CCCCCCCC(=O)O,-2.3,144.214
CC=CC=CC(=O)O,-1.77,112.12799999999999
O=C(O)Cc1ccccc1,-0.89,136.14999999999998
C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,-1.84,346.3790000000001
CCCOC=O,-0.49,88.10599999999998
CCCOC(C)=O,-0.72,102.13299999999998
CCOC(=O)CC(=O)OCC,-0.82,160.16899999999998
C=CC(=O)OC,-0.22,86.08999999999999
C=CC(=O)OCC,-0.74,100.11699999999999
C=C(C)C(=O)OC,-0.8,100.11699999999998
CCOC(=O)c1ccccc1C(=O)OCC,-2.35,222.23999999999995
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,-5.64,312.36499999999995
CCOCCOCC,-0.77,118.176
c1ccc(Oc2ccccc2)cc1,-3.96,170.21099999999998
Cc1cccc(Oc2cccc(C)c2)c1,-4.85,198.26500000000001
C1CCOC1,0.56,72.107
c1ccoc1,-0.82,68.07499999999999
OCC1(O)OCC(O)C(O)C1O,0.64,180.156
CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,-4.28,416.58300000000025
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-4.71,330.4680000000001
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-3.77,392.4670000000002
O=C(O)c1ccc(O)cc1,-1.41,138.12199999999999
O=C(O)c1ccccc1Cl,-1.89,156.56799999999998
ClCCOCCCl,-1.12,143.013
CCCCCCCN,-1.85,115.22000000000001
NCc1ccccc1,-1.53,107.15599999999996
Nc1ccc(-c2ccc(N)cc2)cc1,-2.7,184.242
NNc1ccccc1,0.07,108.14399999999998
c1ccncc1,0.76,79.10199999999998
CN1CCCC1c1cccnc1,0.79,162.236
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,-2.23,303.35800000000006
CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,-4.35,268.356
O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,-3.32,334.41900000000004
C=CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,-2.18,244.24999999999997
CNC(C)C(O)c1ccccc1,-0.42,165.236
O=[N+]([O-])c1ccc(C=NO)o1,-2.19,156.09699999999998
O=c1cc[nH]c(=O)[nH]1,-1.48,112.088
C1CCNC1,1.15,71.123
CN1CCCCC1,0.23,99.177
Nc1ccc(O)cc1,-0.8,109.12799999999999
CC(=O)Nc1ccccc1,-1.33,135.16599999999997
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,-1.52,299.3700000000001
CCC[N+](=O)[O-],-0.8,89.09399999999998
O=[N+]([O-])c1ccccc1,-1.8,123.11099999999996
N=C(N)NCC(=O)O,-1.51,117.10799999999999
Cc1cc(O)ccc1OP(=O)(Oc1cc(O)ccc1C)Oc1c(C)cccc1O,-6.7,416.36600000000016
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,-4.1,317.32800000000003
CCCCSP(=O)(SCCCC)SCCCC,-5.14,314.5220000000001
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,-3.95,392.58000000000015
Nc1nccs1,-0.36,100.14599999999999
N#CCCCl,-0.29,89.525
CC=CCC#N,-0.96,81.11800000000001
CC(=O)Nc1ccc(N)cc1,-0.98,150.181
CC(=O)Nc1ccc(Br)cc1,-3.08,214.06199999999998
CC(=O)Nc1ccc(F)cc1,-1.78,153.156
CC(=O)Nc1ccc(I)cc1,-3.25,261.06199999999995
COc1ccc(NC(C)=O)cc1,-1.3,165.192
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,-3.7,343.471
CN(C)CCC=C1c2ccccc2COc2ccccc21,-3.4,279.383
CN(C)C(=O)NC1CC2CC1C1CCCC21,-3.01,222.33199999999994
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-4.79,340.46300000000014
N#Cc1cc(I)c(O)c(I)c1,-3.61,370.91499999999996
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,-3.12,444.44000000000017
CN(C)C(=O)C(c1ccccc1)c1ccccc1,-2.98,239.318
CCOC(=O)C=Cc1ccccc1,-3.0,176.215
CCCCCCOC(=O)c1ccc(N)cc1,-3.95,221.3
CCCCCNCCOC(=O)c1ccc(N)cc1,-3.27,250.342
CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,-3.8,295.29800000000006
CCCCOc1ccc(C(=O)OCCN(CC)CC)cc1,-3.84,293.4069999999999
CN(C)CCN(Cc1ccccc1)c1ccccn1,-2.64,255.36500000000004
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,-5.35,384.51600000000025
COc1cc(Cl)c(Cl)cc1O,-2.53,193.02900000000002
O=C1NC(=O)C(=O)N1,-0.4,114.05999999999999
CC(=O)NC(N)=O,-0.9,102.093
O=C1NC(=O)C(=O)C(=O)N1,-1.25,142.07
O=S(=O)(CCl)CCCl,-1.5,177.052
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,-1.93,156.097
CCC1NC(=O)NC1=O,-0.06,128.131
Clc1cc(Cl)c2nsnc2c1Cl,-4.98,239.514
Clc1cnc2ncncc2n1,-0.87,166.571
Sc1cnc2ncncc2n1,-2.71,164.193
O=C(O)C=Cc1c[nH]cn1,-1.96,138.12599999999998
C=CCSS(=O)CC=C,-0.83,162.27899999999997
CCCCCOC(N)=O,-1.47,131.175
CC(C)(C)COC(N)=O,-0.8,131.175
OCC(O)C(O)C(O)C(O)CO,1.09,182.172
Cc1cnc2ncncc2n1,0.06,146.153
CSc1ncnc2nccnc12,-1.76,178.22000000000003
O=Cc1ccccc1O,-0.86,122.12299999999996
NC(=O)c1ccccc1O,-1.76,137.13799999999998
NNC(=O)Nc1ccccc1,-2.33,151.16899999999998
CC1CCCCC1=O,-0.94,112.172
CCCCCCOC(N)=O,-1.92,145.202
CC(=O)OC1CCCCC1,-1.67,142.19799999999998
CC(=O)c1cccc(N)c1,-1.28,135.166
OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,-1.84,309.52900000000005
C=C(Cl)CSC(=S)N(CC)CC,-3.39,223.79399999999998
CCCCC(=O)CC(C)=O,-1.56,142.19799999999998
CCCC(C(C)=O)C(C)=O,-0.88,142.19799999999998
CC(=O)CC(=O)C(C)(C)C,-1.63,142.19799999999998
CCCCCCCOC(N)=O,-2.62,159.22899999999998
Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O,-2.82,261.064
CC(C)(C(=O)O)C(C)(CC(=O)O)C(=O)O,-0.29,218.20499999999996
CN1C2CCC1C(C(=O)O)C(O)C2,-0.02,185.22299999999998
CNC(=O)ON=C(CSC)C(C)(C)C,-1.62,218.32199999999997
CCCCCCCCOC(N)=O,-3.3,173.256
ClC1=C(Cl)C2(Cl)C3CC=CC3C1(Cl)C2(Cl)Cl,-5.64,338.876
OC1C=CC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-5.46,354.875
Nc1ccc(S(=O)(=O)Nc2cnccn2)cc1,-3.7,250.28300000000004
CNC(=O)ON=C1C(Cl)C2CC(C#N)C1C2,-2.08,241.67799999999997
CC=Cc1ccc(OC)cc1,-3.13,148.20499999999998
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,-0.17,254.24599999999998
CC(C)=CCCC(C)=CC=O,-2.06,152.237
C=C(C)C1CCC(C)C(=O)C1,-2.18,152.23699999999997
CC1(C(=O)O)CCC(C(=O)O)C1(C)C,-1.42,200.23399999999998
OC1CCN2C1=Nc1ccccc1C2O,-2.07,204.229
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,-2.7,249.29500000000004
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,-2.91,267.31
O=c1cccc2n1CC1CNCC2C1,0.36,190.24599999999998
CNC(=O)Oc1cccc(N=CN(C)C)c1,-2.34,221.26
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,-2.3,308.36100000000005
CCNC(=O)C(C)OC(=O)Nc1ccccc1,-1.83,236.27100000000002
CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,-3.59,309.34700000000004
CC(=O)Oc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],-4.47,296.279
CCCCCCCCCCCC(=O)OC,-4.69,214.34899999999996
O=c1nc(-c2ccccc2)oc2ccccc12,-4.61,223.23099999999997
COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1,-2.93,258.229
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,-3.68,240.33100000000002
OC(Cc1ccccc1)c1ccccc1,-2.52,198.265
COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,-1.61,265.30899999999997
NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,-5.22,650.9760000000001
CC1=C2C3OC(=O)C(C)C3CCC2(C)C=CC1=O,-3.09,246.30599999999995
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,-2.06,324.4020000000001
C1CCN2CC3CC(CN4CCCCC34)C2C1,-1.89,234.38699999999992
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,-5.3,352.42500000000007
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,-3.46,285.343
C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,-3.07,294.398
CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,-4.74,310.4660000000001
CC12CCC3C(CCC4CCCCC43C)C1CCC2=O,-6.7,274.4479999999999
CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,-4.4,290.447
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-5.19,310.47800000000007
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,-2.82,326.44
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)C=Cc1ccccc1,-5.54,349.386
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,-6.29,391.2940000000001
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12,-2.52,464.8580000000002
N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,-3.98,365.502
CC12CCC(=O)C=C1CCC1C2C2CC3(C(O)O2)C(C(=O)CO)CCC13,-3.85,360.45000000000016
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,-4.65,316.48500000000007
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,-2.88,478.8850000000002
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,-3.14,413.4260000000003
CC1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C21,-2.87,444.44000000000017
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,-5.24,350.4580000000001
CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-4.7,446.01600000000025
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-5.15,465.6310000000003
CN(C)C1C(O)=CC(=O)C2(O)C(O)=C3C(=O)c4ccccc4C(C)(O)C3CC12,-1.42,385.4160000000001
CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,-3.21,665.7330000000004
CCc1ccccc1,-2.77,106.16799999999996
c1ccc2cc3cc4ccccc4cc3cc2c1,-8.6,228.29399999999998
c1ccc2c(c1)ccc1nccnc12,-2.68,180.20999999999998
ClC(Cl)(Cl)Cl,-2.31,153.823
BrC=CBr,-1.32,185.84599999999998
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-5.65,250.339
Clc1ccc(-c2ccccc2)cc1,-5.2,188.657
Clc1ccc(Cl)c(-c2ccccc2Cl)c1,-6.02,257.547
Clc1ccc(Cl)c(-c2c(Cl)cccc2Cl)c1,-6.8,291.992
CC(C)C(C)CO,-0.39,102.17699999999999
O=C(O)C=Cc1ccccc1,-2.48,148.161
CCOC(=O)CC,-0.66,102.133
COc1ccccc1,-1.85,108.13999999999997
CCCCOCCO,-0.42,118.17599999999999
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12,-3.75,330.46800000000013
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,-3.43,380.45600000000013
O=C(O)c1ccccc1O,-1.82,138.12199999999999
O=C(O)c1ccc(Cl)cc1,-3.31,156.56799999999998
CCCCCCN,-1.1,101.19300000000001
CCCCCCCCN,-2.75,129.247
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,-1.13,281.35200000000003
